id,order_id,product_id,quantity,total,updated_at_x,created_at_x,name,price,status,date,time,weekday,hour
2818,1217,7,1,10,2025-05-30 16:34:47,2025-05-30 16:34:47,Chach,10,1,2025-05-30,16:34:47,Friday,16
2819,1217,34,1,20,2025-05-30 16:34:47,2025-05-30 16:34:47,Sabzi katori,20,1,2025-05-30,16:34:47,Friday,16
2820,1217,35,1,15,2025-05-30 16:34:47,2025-05-30 16:34:47,Raita,15,1,2025-05-30,16:34:47,Friday,16
2821,1218,8,1,60,2025-05-30 16:35:20,2025-05-30 16:35:20,Lunch normal,60,1,2025-05-30,16:35:20,Friday,16
2822,1218,15,1,40,2025-05-30 16:35:20,2025-05-30 16:35:20,Fruit,40,1,2025-05-30,16:35:20,Friday,16
2823,1218,48,1,25,2025-05-30 16:35:20,2025-05-30 16:35:20,UPMA,25,1,2025-05-30,16:35:20,Friday,16
2824,1219,3,5,50,2025-05-30 16:35:45,2025-05-30 16:35:45,chaii,10,1,2025-05-30,16:35:45,Friday,16
2825,1219,7,1,10,2025-05-30 16:35:45,2025-05-30 16:35:45,Chach,10,1,2025-05-30,16:35:45,Friday,16
2826,1219,48,1,25,2025-05-30 16:35:45,2025-05-30 16:35:45,UPMA,25,1,2025-05-30,16:35:45,Friday,16
2827,1220,6,1,35,2025-05-30 16:36:07,2025-05-30 16:36:07,Lassi,35,1,2025-05-30,16:36:07,Friday,16
2828,1220,8,1,60,2025-05-30 16:36:07,2025-05-30 16:36:07,Lunch normal,60,1,2025-05-30,16:36:07,Friday,16
2829,1220,15,1,40,2025-05-30 16:36:07,2025-05-30 16:36:07,Fruit,40,1,2025-05-30,16:36:07,Friday,16
2830,1220,45,1,30,2025-05-30 16:36:07,2025-05-30 16:36:07,NAMKEEN CHAT,30,1,2025-05-30,16:36:07,Friday,16
2831,1220,48,1,25,2025-05-30 16:36:07,2025-05-30 16:36:07,UPMA,25,1,2025-05-30,16:36:07,Friday,16
2832,1221,7,1,10,2025-05-30 16:36:22,2025-05-30 16:36:22,Chach,10,1,2025-05-30,16:36:22,Friday,16
2833,1222,3,3,30,2025-05-30 16:36:39,2025-05-30 16:36:39,chaii,10,1,2025-05-30,16:36:39,Friday,16
2834,1223,3,3,30,2025-05-30 16:36:57,2025-05-30 16:36:57,chaii,10,1,2025-05-30,16:36:57,Friday,16
2835,1223,8,1,60,2025-05-30 16:36:57,2025-05-30 16:36:57,Lunch normal,60,1,2025-05-30,16:36:57,Friday,16
2836,1224,3,3,30,2025-05-30 16:37:12,2025-05-30 16:37:12,chaii,10,1,2025-05-30,16:37:12,Friday,16
2837,1225,3,2,20,2025-05-30 16:37:30,2025-05-30 16:37:30,chaii,10,1,2025-05-30,16:37:30,Friday,16
2838,1225,6,1,35,2025-05-30 16:37:30,2025-05-30 16:37:30,Lassi,35,1,2025-05-30,16:37:30,Friday,16
2839,1226,8,1,60,2025-05-30 16:37:42,2025-05-30 16:37:42,Lunch normal,60,1,2025-05-30,16:37:42,Friday,16
2840,1227,3,3,30,2025-05-30 16:38:03,2025-05-30 16:38:03,chaii,10,1,2025-05-30,16:38:03,Friday,16
2841,1227,7,1,10,2025-05-30 16:38:03,2025-05-30 16:38:03,Chach,10,1,2025-05-30,16:38:03,Friday,16
2842,1228,3,2,20,2025-05-30 16:38:21,2025-05-30 16:38:21,chaii,10,1,2025-05-30,16:38:21,Friday,16
2843,1229,3,4,40,2025-05-30 16:38:38,2025-05-30 16:38:38,chaii,10,1,2025-05-30,16:38:38,Friday,16
2844,1230,3,1,10,2025-05-30 16:38:54,2025-05-30 16:38:54,chaii,10,1,2025-05-30,16:38:54,Friday,16
2845,1231,32,1,20,2025-05-30 16:39:10,2025-05-30 16:39:10,DAHI KATORI,20,1,2025-05-30,16:39:10,Friday,16
2846,1231,46,1,20,2025-05-30 16:39:10,2025-05-30 16:39:10,service charge,20,1,2025-05-30,16:39:10,Friday,16
2847,1232,3,5,50,2025-05-30 16:39:34,2025-05-30 16:39:34,chaii,10,1,2025-05-30,16:39:34,Friday,16
2848,1232,7,2,20,2025-05-30 16:39:34,2025-05-30 16:39:34,Chach,10,1,2025-05-30,16:39:34,Friday,16
2849,1233,45,1,30,2025-05-30 16:39:48,2025-05-30 16:39:48,NAMKEEN CHAT,30,1,2025-05-30,16:39:48,Friday,16
2850,1234,3,3,30,2025-05-30 16:40:16,2025-05-30 16:40:16,chaii,10,1,2025-05-30,16:40:16,Friday,16
2851,1235,15,1,40,2025-05-30 16:41:13,2025-05-30 16:41:13,Fruit,40,1,2025-05-30,16:41:13,Friday,16
2852,1235,25,1,100,2025-05-30 16:41:13,2025-05-30 16:41:13,Executive lunch,100,1,2025-05-30,16:41:13,Friday,16
2853,1236,46,1,20,2025-05-30 16:41:36,2025-05-30 16:41:36,service charge,20,1,2025-05-30,16:41:36,Friday,16
2854,1237,3,2,20,2025-05-30 16:42:07,2025-05-30 16:42:07,chaii,10,1,2025-05-30,16:42:07,Friday,16
2855,1237,7,1,10,2025-05-30 16:42:07,2025-05-30 16:42:07,Chach,10,1,2025-05-30,16:42:07,Friday,16
2856,1237,45,1,30,2025-05-30 16:42:07,2025-05-30 16:42:07,NAMKEEN CHAT,30,1,2025-05-30,16:42:07,Friday,16
2857,1238,3,1,10,2025-05-30 16:42:21,2025-05-30 16:42:21,chaii,10,1,2025-05-30,16:42:21,Friday,16
2858,1239,8,2,120,2025-05-30 16:43:18,2025-05-30 16:43:18,Lunch normal,60,1,2025-05-30,16:43:18,Friday,16
2859,1240,7,1,10,2025-05-30 16:43:35,2025-05-30 16:43:35,Chach,10,1,2025-05-30,16:43:35,Friday,16
2860,1240,9,1,15,2025-05-30 16:43:35,2025-05-30 16:43:35,Coffee,15,1,2025-05-30,16:43:35,Friday,16
2861,1241,6,1,35,2025-05-30 16:43:58,2025-05-30 16:43:58,Lassi,35,1,2025-05-30,16:43:58,Friday,16
2862,1241,15,1,40,2025-05-30 16:43:58,2025-05-30 16:43:58,Fruit,40,1,2025-05-30,16:43:58,Friday,16
2863,1242,34,1,20,2025-05-30 16:44:17,2025-05-30 16:44:17,Sabzi katori,20,1,2025-05-30,16:44:17,Friday,16
2864,1243,3,4,40,2025-05-30 16:44:34,2025-05-30 16:44:34,chaii,10,1,2025-05-30,16:44:34,Friday,16
2865,1243,8,1,60,2025-05-30 16:44:34,2025-05-30 16:44:34,Lunch normal,60,1,2025-05-30,16:44:34,Friday,16
2866,1244,3,2,20,2025-05-30 16:44:51,2025-05-30 16:44:51,chaii,10,1,2025-05-30,16:44:51,Friday,16
2867,1245,3,4,40,2025-05-30 16:45:09,2025-05-30 16:45:09,chaii,10,1,2025-05-30,16:45:09,Friday,16
2868,1246,3,2,20,2025-05-30 16:46:05,2025-05-30 16:46:05,chaii,10,1,2025-05-30,16:46:05,Friday,16
2869,1246,8,1,60,2025-05-30 16:46:05,2025-05-30 16:46:05,Lunch normal,60,1,2025-05-30,16:46:05,Friday,16
2870,1246,48,1,25,2025-05-30 16:46:05,2025-05-30 16:46:05,UPMA,25,1,2025-05-30,16:46:05,Friday,16
2871,1247,9,1,15,2025-05-30 16:47:15,2025-05-30 16:47:15,Coffee,15,1,2025-05-30,16:47:15,Friday,16
2872,1247,22,1,20,2025-05-30 16:47:15,2025-05-30 16:47:15,Aam panna,20,1,2025-05-30,16:47:15,Friday,16
2873,1247,25,1,100,2025-05-30 16:47:15,2025-05-30 16:47:15,Executive lunch,100,1,2025-05-30,16:47:15,Friday,16
2874,1247,28,1,20,2025-05-30 16:47:15,2025-05-30 16:47:15,Lemon water,20,1,2025-05-30,16:47:15,Friday,16
2875,1247,48,1,25,2025-05-30 16:47:15,2025-05-30 16:47:15,UPMA,25,1,2025-05-30,16:47:15,Friday,16
2876,1248,3,2,20,2025-05-30 16:47:40,2025-05-30 16:47:40,chaii,10,1,2025-05-30,16:47:40,Friday,16
2877,1248,7,1,10,2025-05-30 16:47:40,2025-05-30 16:47:40,Chach,10,1,2025-05-30,16:47:40,Friday,16
2878,1248,8,1,60,2025-05-30 16:47:40,2025-05-30 16:47:40,Lunch normal,60,1,2025-05-30,16:47:40,Friday,16
2879,1248,48,1,25,2025-05-30 16:47:40,2025-05-30 16:47:40,UPMA,25,1,2025-05-30,16:47:40,Friday,16
2880,1249,3,3,30,2025-05-30 16:47:58,2025-05-30 16:47:58,chaii,10,1,2025-05-30,16:47:58,Friday,16
2881,1249,8,1,60,2025-05-30 16:47:58,2025-05-30 16:47:58,Lunch normal,60,1,2025-05-30,16:47:58,Friday,16
2882,1250,3,2,20,2025-05-30 16:48:22,2025-05-30 16:48:22,chaii,10,1,2025-05-30,16:48:22,Friday,16
2883,1251,3,2,20,2025-05-30 16:48:44,2025-05-30 16:48:44,chaii,10,1,2025-05-30,16:48:44,Friday,16
2884,1252,3,2,20,2025-05-30 16:49:07,2025-05-30 16:49:07,chaii,10,1,2025-05-30,16:49:07,Friday,16
2885,1252,48,1,25,2025-05-30 16:49:07,2025-05-30 16:49:07,UPMA,25,1,2025-05-30,16:49:07,Friday,16
2886,1253,3,4,40,2025-05-30 16:49:42,2025-05-30 16:49:42,chaii,10,1,2025-05-30,16:49:42,Friday,16
2887,1253,15,2,80,2025-05-30 16:49:42,2025-05-30 16:49:42,Fruit,40,1,2025-05-30,16:49:42,Friday,16
2888,1253,45,1,30,2025-05-30 16:49:42,2025-05-30 16:49:42,NAMKEEN CHAT,30,1,2025-05-30,16:49:42,Friday,16
2889,1254,3,2,20,2025-05-30 16:49:59,2025-05-30 16:49:59,chaii,10,1,2025-05-30,16:49:59,Friday,16
2890,1255,7,3,30,2025-05-30 16:50:26,2025-05-30 16:50:26,Chach,10,1,2025-05-30,16:50:26,Friday,16
2891,1255,15,1,40,2025-05-30 16:50:26,2025-05-30 16:50:26,Fruit,40,1,2025-05-30,16:50:26,Friday,16
2892,1255,25,1,100,2025-05-30 16:50:26,2025-05-30 16:50:26,Executive lunch,100,1,2025-05-30,16:50:26,Friday,16
2893,1256,3,33,330,2025-05-30 16:51:54,2025-05-30 16:51:54,chaii,10,1,2025-05-30,16:51:54,Friday,16
2894,1256,7,4,40,2025-05-30 16:51:54,2025-05-30 16:51:54,Chach,10,1,2025-05-30,16:51:54,Friday,16
2895,1256,9,4,60,2025-05-30 16:51:54,2025-05-30 16:51:54,Coffee,15,1,2025-05-30,16:51:54,Friday,16
2896,1256,15,2,80,2025-05-30 16:51:54,2025-05-30 16:51:54,Fruit,40,1,2025-05-30,16:51:54,Friday,16
2897,1256,25,1,100,2025-05-30 16:51:54,2025-05-30 16:51:54,Executive lunch,100,1,2025-05-30,16:51:54,Friday,16
2898,1256,27,8,80,2025-05-30 16:51:54,2025-05-30 16:51:54,Tulsi green tea,10,1,2025-05-30,16:51:54,Friday,16
2899,1256,41,1,5,2025-05-30 16:51:54,2025-05-30 16:51:54,CUBIC WATER PER BOTTLE,5,1,2025-05-30,16:51:54,Friday,16
2900,1256,45,3,90,2025-05-30 16:51:54,2025-05-30 16:51:54,NAMKEEN CHAT,30,1,2025-05-30,16:51:54,Friday,16
2901,1256,48,2,50,2025-05-30 16:51:54,2025-05-30 16:51:54,UPMA,25,1,2025-05-30,16:51:54,Friday,16
2902,1257,7,1,10,2025-05-30 16:52:31,2025-05-30 16:52:31,Chach,10,1,2025-05-30,16:52:31,Friday,16
2903,1257,8,1,60,2025-05-30 16:52:31,2025-05-30 16:52:31,Lunch normal,60,1,2025-05-30,16:52:31,Friday,16
2904,1257,9,2,30,2025-05-30 16:52:31,2025-05-30 16:52:31,Coffee,15,1,2025-05-30,16:52:31,Friday,16
2905,1257,27,1,10,2025-05-30 16:52:31,2025-05-30 16:52:31,Tulsi green tea,10,1,2025-05-30,16:52:31,Friday,16
2906,1257,48,1,25,2025-05-30 16:52:31,2025-05-30 16:52:31,UPMA,25,1,2025-05-30,16:52:31,Friday,16
2907,1258,3,8,80,2025-05-30 16:53:04,2025-05-30 16:53:04,chaii,10,1,2025-05-30,16:53:04,Friday,16
2908,1258,22,4,80,2025-05-30 16:53:04,2025-05-30 16:53:04,Aam panna,20,1,2025-05-30,16:53:04,Friday,16
2909,1259,3,2,20,2025-05-30 16:54:54,2025-05-30 16:54:54,chaii,10,1,2025-05-30,16:54:54,Friday,16
2910,1259,7,1,10,2025-05-30 16:54:54,2025-05-30 16:54:54,Chach,10,1,2025-05-30,16:54:54,Friday,16
2911,1260,3,3,30,2025-05-30 16:55:08,2025-05-30 16:55:08,chaii,10,1,2025-05-30,16:55:08,Friday,16
2912,1261,3,1,10,2025-05-30 16:55:24,2025-05-30 16:55:24,chaii,10,1,2025-05-30,16:55:24,Friday,16
2913,1262,48,1,25,2025-05-30 16:55:47,2025-05-30 16:55:47,UPMA,25,1,2025-05-30,16:55:47,Friday,16
2914,1263,3,1,10,2025-05-30 16:56:06,2025-05-30 16:56:06,chaii,10,1,2025-05-30,16:56:06,Friday,16
2915,1264,45,1,30,2025-05-30 16:56:34,2025-05-30 16:56:34,NAMKEEN CHAT,30,1,2025-05-30,16:56:34,Friday,16
2916,1265,8,1,60,2025-05-30 16:56:53,2025-05-30 16:56:53,Lunch normal,60,1,2025-05-30,16:56:53,Friday,16
2917,1266,3,2,20,2025-05-30 16:57:07,2025-05-30 16:57:07,chaii,10,1,2025-05-30,16:57:07,Friday,16
2918,1267,3,3,30,2025-05-30 16:57:29,2025-05-30 16:57:29,chaii,10,1,2025-05-30,16:57:29,Friday,16
2919,1267,15,1,40,2025-05-30 16:57:29,2025-05-30 16:57:29,Fruit,40,1,2025-05-30,16:57:29,Friday,16
2920,1268,3,3,30,2025-05-30 16:57:54,2025-05-30 16:57:54,chaii,10,1,2025-05-30,16:57:54,Friday,16
2921,1268,7,1,10,2025-05-30 16:57:54,2025-05-30 16:57:54,Chach,10,1,2025-05-30,16:57:54,Friday,16
2922,1268,45,1,30,2025-05-30 16:57:54,2025-05-30 16:57:54,NAMKEEN CHAT,30,1,2025-05-30,16:57:54,Friday,16
2923,1269,7,1,10,2025-05-30 16:58:12,2025-05-30 16:58:12,Chach,10,1,2025-05-30,16:58:12,Friday,16
2924,1270,3,5,50,2025-05-30 16:58:28,2025-05-30 16:58:28,chaii,10,1,2025-05-30,16:58:28,Friday,16
2925,1271,3,8,80,2025-05-30 16:58:49,2025-05-30 16:58:49,chaii,10,1,2025-05-30,16:58:49,Friday,16
2926,1273,22,1,20,2025-05-30 16:59:18,2025-05-30 16:59:18,Aam panna,20,1,2025-05-30,16:59:18,Friday,16
2927,1272,22,1,20,2025-05-30 16:59:18,2025-05-30 16:59:18,Aam panna,20,1,2025-05-30,16:59:18,Friday,16
2928,1274,3,3,30,2025-05-30 16:59:40,2025-05-30 16:59:40,chaii,10,1,2025-05-30,16:59:40,Friday,16
2929,1274,7,1,10,2025-05-30 16:59:40,2025-05-30 16:59:40,Chach,10,1,2025-05-30,16:59:40,Friday,16
2930,1274,33,1,30,2025-05-30 16:59:40,2025-05-30 16:59:40,DAHI BOWL,30,1,2025-05-30,16:59:40,Friday,16
2931,1275,3,3,30,2025-05-30 17:00:05,2025-05-30 17:00:05,chaii,10,1,2025-05-30,17:00:05,Friday,17
2932,1275,20,1,20,2025-05-30 17:00:05,2025-05-30 17:00:05,Oats biscuit per packet,20,1,2025-05-30,17:00:05,Friday,17
2933,1275,45,1,30,2025-05-30 17:00:05,2025-05-30 17:00:05,NAMKEEN CHAT,30,1,2025-05-30,17:00:05,Friday,17
2934,1275,48,1,25,2025-05-30 17:00:05,2025-05-30 17:00:05,UPMA,25,1,2025-05-30,17:00:05,Friday,17
2935,1276,3,2,20,2025-05-30 17:00:36,2025-05-30 17:00:36,chaii,10,1,2025-05-30,17:00:36,Friday,17
2936,1276,14,1,40,2025-05-30 17:00:36,2025-05-30 17:00:36,Sandwich full,40,1,2025-05-30,17:00:36,Friday,17
2937,1276,34,1,20,2025-05-30 17:00:36,2025-05-30 17:00:36,Sabzi katori,20,1,2025-05-30,17:00:36,Friday,17
2938,1277,3,1,10,2025-05-30 17:01:40,2025-05-30 17:01:40,chaii,10,1,2025-05-30,17:01:40,Friday,17
2939,1277,6,1,35,2025-05-30 17:01:40,2025-05-30 17:01:40,Lassi,35,1,2025-05-30,17:01:40,Friday,17
2940,1277,9,1,15,2025-05-30 17:01:40,2025-05-30 17:01:40,Coffee,15,1,2025-05-30,17:01:40,Friday,17
2941,1277,14,1,40,2025-05-30 17:01:40,2025-05-30 17:01:40,Sandwich full,40,1,2025-05-30,17:01:40,Friday,17
2942,1277,15,1,40,2025-05-30 17:01:40,2025-05-30 17:01:40,Fruit,40,1,2025-05-30,17:01:40,Friday,17
2943,1277,25,1,100,2025-05-30 17:01:40,2025-05-30 17:01:40,Executive lunch,100,1,2025-05-30,17:01:40,Friday,17
2944,1278,7,1,10,2025-05-30 17:02:14,2025-05-30 17:02:14,Chach,10,1,2025-05-30,17:02:14,Friday,17
2945,1278,15,1,40,2025-05-30 17:02:14,2025-05-30 17:02:14,Fruit,40,1,2025-05-30,17:02:14,Friday,17
2946,1278,26,1,60,2025-05-30 17:02:14,2025-05-30 17:02:14,Paneer pakoda per plate,60,1,2025-05-30,17:02:14,Friday,17
2947,1279,7,1,10,2025-05-30 17:02:29,2025-05-30 17:02:29,Chach,10,1,2025-05-30,17:02:29,Friday,17
2948,1280,3,3,30,2025-05-30 17:07:44,2025-05-30 17:07:44,chaii,10,1,2025-05-30,17:07:44,Friday,17
2949,1280,36,1,25,2025-05-30 17:07:44,2025-05-30 17:07:44,SALAD PLATE,25,1,2025-05-30,17:07:44,Friday,17
2950,1281,8,1,60,2025-05-30 17:08:59,2025-05-30 17:08:59,Lunch normal,60,1,2025-05-30,17:08:59,Friday,17
2951,1282,3,3,30,2025-05-30 17:09:14,2025-05-30 17:09:14,chaii,10,1,2025-05-30,17:09:14,Friday,17
2952,1282,7,1,10,2025-05-30 17:09:14,2025-05-30 17:09:14,Chach,10,1,2025-05-30,17:09:14,Friday,17
2953,1283,7,1,10,2025-05-30 17:09:33,2025-05-30 17:09:33,Chach,10,1,2025-05-30,17:09:33,Friday,17
2954,1283,15,1,40,2025-05-30 17:09:33,2025-05-30 17:09:33,Fruit,40,1,2025-05-30,17:09:33,Friday,17
2955,1284,3,1,10,2025-05-30 17:09:49,2025-05-30 17:09:49,chaii,10,1,2025-05-30,17:09:49,Friday,17
2956,1285,38,1,10,2025-05-30 17:10:28,2025-05-30 17:10:28,NAMKEEN POUCH,10,1,2025-05-30,17:10:28,Friday,17
2957,1286,3,1,10,2025-05-30 17:10:37,2025-05-30 17:10:37,chaii,10,1,2025-05-30,17:10:37,Friday,17
2958,1287,6,1,35,2025-05-30 17:11:04,2025-05-30 17:11:04,Lassi,35,1,2025-05-30,17:11:04,Friday,17
2959,1287,7,1,10,2025-05-30 17:11:04,2025-05-30 17:11:04,Chach,10,1,2025-05-30,17:11:04,Friday,17
2960,1287,8,2,120,2025-05-30 17:11:04,2025-05-30 17:11:04,Lunch normal,60,1,2025-05-30,17:11:04,Friday,17
2961,1287,45,1,30,2025-05-30 17:11:04,2025-05-30 17:11:04,NAMKEEN CHAT,30,1,2025-05-30,17:11:04,Friday,17
2962,1287,48,1,25,2025-05-30 17:11:04,2025-05-30 17:11:04,UPMA,25,1,2025-05-30,17:11:04,Friday,17
2963,1288,3,6,60,2025-05-30 17:11:29,2025-05-30 17:11:29,chaii,10,1,2025-05-30,17:11:29,Friday,17
2964,1288,7,2,20,2025-05-30 17:11:29,2025-05-30 17:11:29,Chach,10,1,2025-05-30,17:11:29,Friday,17
2965,1288,28,2,40,2025-05-30 17:11:29,2025-05-30 17:11:29,Lemon water,20,1,2025-05-30,17:11:29,Friday,17
2966,1288,45,1,30,2025-05-30 17:11:29,2025-05-30 17:11:29,NAMKEEN CHAT,30,1,2025-05-30,17:11:29,Friday,17
2967,1288,48,1,25,2025-05-30 17:11:29,2025-05-30 17:11:29,UPMA,25,1,2025-05-30,17:11:29,Friday,17
2968,1289,3,2,20,2025-05-30 17:11:43,2025-05-30 17:11:43,chaii,10,1,2025-05-30,17:11:43,Friday,17
2969,1290,7,1,10,2025-05-30 17:12:29,2025-05-30 17:12:29,Chach,10,1,2025-05-30,17:12:29,Friday,17
2970,1290,9,2,30,2025-05-30 17:12:29,2025-05-30 17:12:29,Coffee,15,1,2025-05-30,17:12:29,Friday,17
2971,1290,22,1,20,2025-05-30 17:12:29,2025-05-30 17:12:29,Aam panna,20,1,2025-05-30,17:12:29,Friday,17
2972,1290,28,1,20,2025-05-30 17:12:29,2025-05-30 17:12:29,Lemon water,20,1,2025-05-30,17:12:29,Friday,17
2973,1290,48,1,25,2025-05-30 17:12:29,2025-05-30 17:12:29,UPMA,25,1,2025-05-30,17:12:29,Friday,17
2974,1291,3,4,40,2025-05-30 17:12:46,2025-05-30 17:12:46,chaii,10,1,2025-05-30,17:12:46,Friday,17
2975,1291,7,2,20,2025-05-30 17:12:46,2025-05-30 17:12:46,Chach,10,1,2025-05-30,17:12:46,Friday,17
2976,1291,48,1,25,2025-05-30 17:12:46,2025-05-30 17:12:46,UPMA,25,1,2025-05-30,17:12:46,Friday,17
2977,1292,3,2,20,2025-05-30 17:12:59,2025-05-30 17:12:59,chaii,10,1,2025-05-30,17:12:59,Friday,17
2978,1293,3,2,20,2025-05-30 17:13:09,2025-05-30 17:13:09,chaii,10,1,2025-05-30,17:13:09,Friday,17
2979,1294,3,2,20,2025-05-30 17:13:33,2025-05-30 17:13:33,chaii,10,1,2025-05-30,17:13:33,Friday,17
2980,1294,7,1,10,2025-05-30 17:13:33,2025-05-30 17:13:33,Chach,10,1,2025-05-30,17:13:33,Friday,17
2981,1294,8,1,60,2025-05-30 17:13:33,2025-05-30 17:13:33,Lunch normal,60,1,2025-05-30,17:13:33,Friday,17
2982,1294,45,1,30,2025-05-30 17:13:33,2025-05-30 17:13:33,NAMKEEN CHAT,30,1,2025-05-30,17:13:33,Friday,17
2983,1294,48,1,25,2025-05-30 17:13:33,2025-05-30 17:13:33,UPMA,25,1,2025-05-30,17:13:33,Friday,17
2984,1295,3,2,20,2025-05-30 17:13:46,2025-05-30 17:13:46,chaii,10,1,2025-05-30,17:13:46,Friday,17
2985,1295,7,1,10,2025-05-30 17:13:46,2025-05-30 17:13:46,Chach,10,1,2025-05-30,17:13:46,Friday,17
2986,1296,3,1,10,2025-05-30 17:13:59,2025-05-30 17:13:59,chaii,10,1,2025-05-30,17:13:59,Friday,17
2987,1296,7,1,10,2025-05-30 17:13:59,2025-05-30 17:13:59,Chach,10,1,2025-05-30,17:13:59,Friday,17
2988,1297,3,3,30,2025-05-30 17:14:26,2025-05-30 17:14:26,chaii,10,1,2025-05-30,17:14:26,Friday,17
2989,1298,3,4,40,2025-05-30 17:14:41,2025-05-30 17:14:41,chaii,10,1,2025-05-30,17:14:41,Friday,17
2990,1298,8,1,60,2025-05-30 17:14:41,2025-05-30 17:14:41,Lunch normal,60,1,2025-05-30,17:14:41,Friday,17
2991,1298,48,1,25,2025-05-30 17:14:41,2025-05-30 17:14:41,UPMA,25,1,2025-05-30,17:14:41,Friday,17
2992,1299,3,3,30,2025-05-30 17:15:00,2025-05-30 17:15:00,chaii,10,1,2025-05-30,17:15:00,Friday,17
2993,1299,7,2,20,2025-05-30 17:15:00,2025-05-30 17:15:00,Chach,10,1,2025-05-30,17:15:00,Friday,17
2994,1299,48,1,25,2025-05-30 17:15:00,2025-05-30 17:15:00,UPMA,25,1,2025-05-30,17:15:00,Friday,17
2995,1300,3,3,30,2025-05-30 17:15:26,2025-05-30 17:15:26,chaii,10,1,2025-05-30,17:15:26,Friday,17
2996,1300,7,1,10,2025-05-30 17:15:26,2025-05-30 17:15:26,Chach,10,1,2025-05-30,17:15:26,Friday,17
2997,1300,8,1,60,2025-05-30 17:15:26,2025-05-30 17:15:26,Lunch normal,60,1,2025-05-30,17:15:26,Friday,17
2998,1300,45,1,30,2025-05-30 17:15:26,2025-05-30 17:15:26,NAMKEEN CHAT,30,1,2025-05-30,17:15:26,Friday,17
2999,1300,48,1,25,2025-05-30 17:15:26,2025-05-30 17:15:26,UPMA,25,1,2025-05-30,17:15:26,Friday,17
3000,1301,3,1,10,2025-05-30 17:15:37,2025-05-30 17:15:37,chaii,10,1,2025-05-30,17:15:37,Friday,17
3001,1302,3,3,30,2025-05-30 17:15:54,2025-05-30 17:15:54,chaii,10,1,2025-05-30,17:15:54,Friday,17
3002,1302,8,1,60,2025-05-30 17:15:54,2025-05-30 17:15:54,Lunch normal,60,1,2025-05-30,17:15:54,Friday,17
3003,1302,48,1,25,2025-05-30 17:15:54,2025-05-30 17:15:54,UPMA,25,1,2025-05-30,17:15:54,Friday,17
3004,1303,3,2,20,2025-05-30 17:16:09,2025-05-30 17:16:09,chaii,10,1,2025-05-30,17:16:09,Friday,17
3005,1303,8,1,60,2025-05-30 17:16:09,2025-05-30 17:16:09,Lunch normal,60,1,2025-05-30,17:16:09,Friday,17
3006,1304,7,1,10,2025-05-30 17:16:28,2025-05-30 17:16:28,Chach,10,1,2025-05-30,17:16:28,Friday,17
3007,1304,8,1,60,2025-05-30 17:16:28,2025-05-30 17:16:28,Lunch normal,60,1,2025-05-30,17:16:28,Friday,17
3008,1304,45,1,30,2025-05-30 17:16:28,2025-05-30 17:16:28,NAMKEEN CHAT,30,1,2025-05-30,17:16:28,Friday,17
3009,1305,3,2,20,2025-05-30 17:16:41,2025-05-30 17:16:41,chaii,10,1,2025-05-30,17:16:41,Friday,17
3010,1306,3,2,20,2025-05-30 17:17:04,2025-05-30 17:17:04,chaii,10,1,2025-05-30,17:17:04,Friday,17
3011,1307,3,2,20,2025-05-30 17:17:14,2025-05-30 17:17:14,chaii,10,1,2025-05-30,17:17:14,Friday,17
3012,1308,7,1,10,2025-05-30 17:17:36,2025-05-30 17:17:36,Chach,10,1,2025-05-30,17:17:36,Friday,17
3013,1308,8,1,60,2025-05-30 17:17:36,2025-05-30 17:17:36,Lunch normal,60,1,2025-05-30,17:17:36,Friday,17
3014,1308,28,1,20,2025-05-30 17:17:36,2025-05-30 17:17:36,Lemon water,20,1,2025-05-30,17:17:36,Friday,17
3015,1309,3,4,40,2025-05-30 17:17:54,2025-05-30 17:17:54,chaii,10,1,2025-05-30,17:17:54,Friday,17
3016,1310,3,4,40,2025-05-30 17:18:24,2025-05-30 17:18:24,chaii,10,1,2025-05-30,17:18:24,Friday,17
3017,1311,3,4,40,2025-05-30 17:18:42,2025-05-30 17:18:42,chaii,10,1,2025-05-30,17:18:42,Friday,17
3018,1311,7,1,10,2025-05-30 17:18:42,2025-05-30 17:18:42,Chach,10,1,2025-05-30,17:18:42,Friday,17
3019,1312,3,3,30,2025-05-30 17:18:53,2025-05-30 17:18:53,chaii,10,1,2025-05-30,17:18:53,Friday,17
3020,1313,14,1,40,2025-05-30 17:19:16,2025-05-30 17:19:16,Sandwich full,40,1,2025-05-30,17:19:16,Friday,17
3021,1314,7,1,10,2025-05-30 17:19:31,2025-05-30 17:19:31,Chach,10,1,2025-05-30,17:19:31,Friday,17
3022,1315,3,3,30,2025-05-30 17:19:49,2025-05-30 17:19:49,chaii,10,1,2025-05-30,17:19:49,Friday,17
3023,1315,45,1,30,2025-05-30 17:19:49,2025-05-30 17:19:49,NAMKEEN CHAT,30,1,2025-05-30,17:19:49,Friday,17
3024,1316,3,3,30,2025-05-30 17:20:20,2025-05-30 17:20:20,chaii,10,1,2025-05-30,17:20:20,Friday,17
3025,1316,7,1,10,2025-05-30 17:20:20,2025-05-30 17:20:20,Chach,10,1,2025-05-30,17:20:20,Friday,17
3026,1316,8,1,60,2025-05-30 17:20:20,2025-05-30 17:20:20,Lunch normal,60,1,2025-05-30,17:20:20,Friday,17
